Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1501738868,2017-08-03T05:41:08Z,BOE004,"36.543041,-103.291237",40000,545,112
1501738862,2017-08-03T05:41:02Z,BOE004,"36.549232,-103.308357",40000,546,115
1501738855,2017-08-03T05:40:55Z,BOE004,"36.557098,-103.327675",40000,547,118
1501738849,2017-08-03T05:40:49Z,BOE004,"36.563755,-103.342133",40000,548,121
1501738823,2017-08-03T05:40:23Z,BOE004,"36.605373,-103.410507",40000,550,131
1501738759,2017-08-03T05:39:19Z,BOE004,"36.714615,-103.564163",40000,550,131
1501738698,2017-08-03T05:38:18Z,BOE004,"36.813812,-103.704819",39975,549,131
1501738635,2017-08-03T05:37:15Z,BOE004,"36.920059,-103.855743",39975,546,131
1501738627,2017-08-03T05:37:07Z,BOE004,"36.935196,-103.877281",39975,545,131
1501738620,2017-08-03T05:37:00Z,BOE004,"36.944832,-103.891014",40000,545,132
1501738614,2017-08-03T05:36:54Z,BOE004,"36.955948,-103.905182",40000,545,137
1501738607,2017-08-03T05:36:47Z,BOE004,"36.967026,-103.917107",39975,545,142
1501738601,2017-08-03T05:36:41Z,BOE004,"36.979889,-103.928696",39975,543,147
1501738595,2017-08-03T05:36:35Z,BOE004,"36.992569,-103.938202",39975,542,152
1501738586,2017-08-03T05:36:26Z,BOE004,"37.013264,-103.950066",39975,539,159
1501738580,2017-08-03T05:36:20Z,BOE004,"37.026951,-103.955917",39975,537,164
1501738556,2017-08-03T05:35:56Z,BOE004,"37.087509,-103.964561",40000,523,184
1501738548,2017-08-03T05:35:48Z,BOE004,"37.108837,-103.961411",39975,517,191
1501738541,2017-08-03T05:35:41Z,BOE004,"37.122849,-103.957535",40000,514,195
1501738532,2017-08-03T05:35:32Z,BOE004,"37.142303,-103.949249",40000,506,203
1501738471,2017-08-03T05:34:31Z,BOE004,"37.269745,-103.871117",40000,505,206
1501738408,2017-08-03T05:33:28Z,BOE004,"37.402359,-103.788956",39975,504,206
1501738347,2017-08-03T05:32:27Z,BOE004,"37.530716,-103.709129",40000,504,206
1501738284,2017-08-03T05:31:24Z,BOE004,"37.662064,-103.627167",39975,503,206
1501738223,2017-08-03T05:30:23Z,BOE004,"37.788315,-103.548355",39975,505,206
1501738160,2017-08-03T05:29:20Z,BOE004,"37.921326,-103.464973",39975,501,206
1501738153,2017-08-03T05:29:13Z,BOE004,"37.934235,-103.456909",39975,502,206
1501738147,2017-08-03T05:29:07Z,BOE004,"37.946545,-103.449295",39975,501,206
1501738141,2017-08-03T05:29:01Z,BOE004,"37.958633,-103.441246",40000,496,211
1501738135,2017-08-03T05:28:55Z,BOE004,"37.970753,-103.431442",40000,490,216
1501738129,2017-08-03T05:28:49Z,BOE004,"37.981087,-103.421234",40000,483,221
1501738123,2017-08-03T05:28:43Z,BOE004,"37.991318,-103.40905",39975,477,226
1501738115,2017-08-03T05:28:35Z,BOE004,"38.003998,-103.389999",40000,468,234
1501738108,2017-08-03T05:28:28Z,BOE004,"38.011253,-103.376152",39975,462,240
1501738102,2017-08-03T05:28:22Z,BOE004,"38.017456,-103.361656",40000,457,244
1501738096,2017-08-03T05:28:16Z,BOE004,"38.022472,-103.347252",40000,452,249
1501738090,2017-08-03T05:28:10Z,BOE004,"38.026382,-103.332802",39975,447,255
1501738060,2017-08-03T05:27:40Z,BOE004,"38.031006,-103.255531",40000,427,279
1501737999,2017-08-03T05:26:39Z,BOE004,"38.008987,-103.10675",39975,429,280
1501737936,2017-08-03T05:25:36Z,BOE004,"37.985641,-102.951012",40000,428,280
1501737872,2017-08-03T05:24:32Z,BOE004,"37.961884,-102.794693",39975,429,280
1501737866,2017-08-03T05:24:26Z,BOE004,"37.959579,-102.778648",40000,428,280
1501737858,2017-08-03T05:24:18Z,BOE004,"37.956089,-102.757576",40000,426,284
1501737851,2017-08-03T05:24:11Z,BOE004,"37.952957,-102.743439",40000,424,287
1501737845,2017-08-03T05:24:05Z,BOE004,"37.948883,-102.728424",40000,423,291
1501737839,2017-08-03T05:23:59Z,BOE004,"37.944637,-102.715424",40000,422,294
1501737815,2017-08-03T05:23:35Z,BOE004,"37.920895,-102.664848",39975,418,305
1501737753,2017-08-03T05:22:33Z,BOE004,"37.851437,-102.541489",39975,417,305
1501737690,2017-08-03T05:21:30Z,BOE004,"37.780518,-102.41613",39975,416,305
1501737629,2017-08-03T05:20:29Z,BOE004,"37.712574,-102.296448",40000,414,305
1501737563,2017-08-03T05:19:23Z,BOE004,"37.638786,-102.166878",40000,412,305
1501737555,2017-08-03T05:19:15Z,BOE004,"37.628872,-102.149864",40000,411,308
1501737548,2017-08-03T05:19:08Z,BOE004,"37.621719,-102.138901",39975,411,311
1501737542,2017-08-03T05:19:02Z,BOE004,"37.613976,-102.128067",39975,411,314
1501737536,2017-08-03T05:18:56Z,BOE004,"37.604965,-102.116692",39975,411,317
1501737530,2017-08-03T05:18:50Z,BOE004,"37.597137,-102.107697",40000,411,319
1501737524,2017-08-03T05:18:44Z,BOE004,"37.588623,-102.098808",40000,411,322
1501737515,2017-08-03T05:18:35Z,BOE004,"37.574406,-102.085556",39975,412,326
1501737509,2017-08-03T05:18:29Z,BOE004,"37.565144,-102.077972",39975,413,328
1501737479,2017-08-03T05:17:59Z,BOE004,"37.513142,-102.047707",39975,419,339
1501737473,2017-08-03T05:17:53Z,BOE004,"37.501648,-102.042358",40000,420,339
1501737467,2017-08-03T05:17:47Z,BOE004,"37.491074,-102.037506",40000,421,338
1501737461,2017-08-03T05:17:41Z,BOE004,"37.479347,-102.031525",39975,419,335
1501737455,2017-08-03T05:17:35Z,BOE004,"37.469616,-102.025551",39975,417,331
